0	335.892
1	324.479
2	323.945
3	336.189
4	324.571
5	335.399
6	336.664
7	326.211
8	329.45
9	330.234
10	328.312
11	322.181
12	320.77
13	330.304
14	324.636
15	334.753
16	328.588
17	331.138
18	322.344
19	323.486
20	321.296
21	330.313
22	328.292
23	320.949
24	339.795
25	322.975
26	331.491
27	323.936
28	329.88
29	323.969
30	332.629
31	335.035
32	337.951
33	333.742
34	333.496
35	327.21
36	336.116
37	332.743
38	334.04
39	322.144
40	324.869
41	321.936
42	330.27
43	328.622
44	320.102
45	334.66
46	331.307
47	333.937
48	335.861
49	329.553
50	324.91
51	324.14
52	334.279
53	325.422
54	330.572
55	322.144
56	332.68
57	331.801
58	329.941
59	323.097
60	333.014
61	322.766
62	327.449
63	333.576
64	324.383
65	332.661
66	339.891
67	330.312
68	333.686
69	322.476
70	323.294
71	339.699
72	328.695
73	338.927
74	331.92
75	328.673
76	339.778
77	329.249
78	328.143
79	330.531
80	325.954
81	321.815
82	339.993
83	320.009
84	327.856
85	337.927
86	327.102
87	327.127
88	329.12
89	334.424
90	328.067
91	325.971
92	334.54
93	335.063
94	338.046
95	335.205
96	328.783
97	329.842
98	329.145
99	322.445
100	332.33
101	328.154
102	337.995
103	335.22
104	321.321
105	328.151
106	332.745
107	337.231
108	329.346
109	329.959
110	337.885
111	331.389
112	322.185
113	335.438
114	331.082
115	328.331
116	338.249
117	322.841
118	331.759
119	323.353
120	327.706
121	322.465
122	325.626
123	327.728
124	331.993
125	322.355
126	322.852
127	336.54
128	334.978
129	336.364
130	329.851
131	329.464
132	321.179
133	324.338
134	330.36
135	326.011
136	339.186
137	338.509
138	328.168
139	339.775
140	323.919
141	330.033
142	335.873
143	331.801
144	338.547
145	336.902
146	332.859
147	336.498
148	338.667
149	326.967
150	328.519
151	327.092
152	321.448
153	332.51
154	331.839
155	329.777
156	334.417
157	322.521
158	326.382
159	321.135
160	322.49
161	333.327
162	324.402
163	329.382
164	330.653
165	332.101
166	329.326
167	326.866
168	324.794
169	320.39
170	331.661
171	332.38
172	329.971
173	336.365
174	329.227
175	321.275
176	335.536
177	327.06
178	324.418
179	323.008
180	332.79
181	334.23
182	334.292
183	332.884
184	320.475
185	335.712
186	323.429
187	338.211
188	322.993
189	329.746
190	332.067
191	323.925
192	325.611
193	327.535
194	327.42
195	325.09
196	325.647
197	322.321
198	320.419
199	339.019
200	328.47
201	333.025
202	322.82
203	325.292
204	325.803
205	338.024
206	326.05
207	325.469
208	332.93
209	321.687
